id1,id2,sim,text1,text2
600939,476253,0.08908708,Appe ränkö ränkesää:,"Syvän kuun syntynyttä,"
959143,960161,0.7024393,takaperi tullaksen,takas jälle tullaksen.
224709,861601,0.28676966,"Jo täällä mies mänöö,",Tuhjone ando miuлe͔ vit̮t̮azen.
828592,393011,0.1702513,"Tulee sorja suntak päivä,","Johon silimäsä sittoo,"
789618,1202951,0.1745743,"Villahännät viuhtel(i)ivat,","En minä pahoja laula,"
1125137,970737,0.085202865,"Älä itke, älä itke.","Minä menin kantoon,"
958700,500874,0.087121375,"5 Räntää räpyttäkköö,",Siipilint lupas siive antaa
396198,1373255,0.3202563,"20 Emäntä mulle kaakun leipo,","Lintunen lehosta lauloi,"
1202973,1059621,0.980581,"10 Minä kalat riihimiehelle,",Minäpä kalat riihimiehelle;
646206,819414,0.17407764,"10 Tyttäret taputtamassa,","Veikot vietiin sotaan,"
1196658,821830,0.3149704,Miun tiellä propati#1,"5 Helvetin tulessa,"
374319,448623,0.281788,5 Valloille heppoisen vaihto.,Pakanoihen pantavaksi.
1087769,1046566,0.8125387,"Nuku, nuku, nurvilintu,","Nuku nuku, nurmikuuku,"
329952,1374336,0.21884407,"Yli meren ypsyttelin,","Enne kylä, eilen kylä,"
992470,822310,0.8017836,"35 kalamies minulle kaloja,","Kalamiäs minull kaloja anto,"
733119,789771,0.18569535,"sekä soitto että laulu,","""Lapsen lahjat, köyhän kenkit,"
1003902,1124190,0.76752263,"Minä kuusehen kupasin,",Minä kuuseen kupsahun.
1087004,1058713,0.52522576,"Sitten lensin lepikköön,","Minä menin lepistöhön,"
788707,828035,0.24343227,"20 Tädä vettä, tädä mettä pannaksenj,","Sen pyörä pyörähtelööbi,"
828116,602463,0.292509,Velhot veitsi rautonee.,"10 Johon silmäsi sipusit,#1"
1089303,1089353,0.6187252,"Minä lypsin lyhryttelin,","20 Sielä pantihin kilin lilin,"
1125328,1125684,0.16116461,Sata saavia lihaa,"Jossa on miehet vaskivoissä[!],"
1058984,959384,0.7955921,kakun annoin kalamiehel,"Kakon minä kalamiehelle annoin,"
661999,662096,0.19047618,Kosso mulle kylkijänsä.,"Sauva minut tielle vei,"
1090089,1298632,0.40740746,"Vaivaset minulle kost'jumala,","10 Kalamies minull' kaloja,"
968794,600979,0.6340229,"Miks ei Matti mainittele,",Matti meillä naitettiin
828180,1243072,0.5217492,"Suusta kun sulan kynästä,","Ken kujasta kuunelloon,"
662156,1114950,0.9062932,"35 Kaheksaksi kannonpeäksi,",Kaheksaksi kannokseksi.
1004054,819442,0.99999994,"Kanat vaskivarpahissa,",25 Kanat vaskivarpahissa.
618312,822050,0.3265986,Päistäret tulelle sytty;,"kulettelen kuokkimassa,"
662474,662387,0.8472687,"Väneläinen, vainolainen#1,","Virolainen, vainolainen,"
662797,455709,0.2795531,"Kullaista kujaista myöten,",Sika minulle lappeen.
716416,476646,0.15430334,Kuuet kurppuset kulutti,"30 Mie kylen koiralle,"
1366679,1087781,0.8951437,"Tee pellolle pesäsi,","Tie pellolle pesäsesi,"
1124785,1119040,0.06855911,"Väsy, väsy, västäräkki!","Venäläinen verikoira,"
1116153,939049,0.3742276,Joki [toin kylän alata juoksee.],Vaan en kehtova kylässä;
714085,656060,0.86576813,"Nuku, nuku, Nurmi-Tuomas,","Nuku, nuku, nurmilintu,"
1124583,939104,0.1470871,"""Älä itke Hessu,",Olipa vielä tappaa minutkin.
633810,1108471,0.7458698,Minä kaakun kalamiähelle.,"mie kaakun kalamiehille,"
958919,180632,0.21821786,"Mie kiven mereh,",ja trenki hinkalos mylvisi
1059452,171472,0.40006617,Kahen puolen kartanoni!,"15 Minä kakon kalamiehelle,"
661803,960152,0.6821865,"minä köpi kalamieliell',","Minä kalat riihmiehelle,"
816472,816515,0.9999999,"väsy, väsy, västäräkki,","Väsy, väsy, västäräkki!"
1059604,1195613,0.20619653,"Tappo isän, tappo äidin,","5 Minä hyppäsin airalle,"
566827,662709,0.40291154,15 Tyttären taputtamasta.,"Tammen keski tanhualle,"
1002927,1366491,0.9999999,"Väsy, väsy, västäräkki,","Väsy, väsy västäräkki,"
1089731,1059110,0.46861577,"Sauva mun tielle vei,","Sepponen mulle veiten tako,"
982810,476604,0.20261021,Voite voita pytkyn peälle.,kalliolle kartanosi.
958868,661842,0.7548512,25 Koira miulle oravan haukku.,Koira minul oravi haukkus
1366772,1366415,0.64864856,"Väsy, väsy, västäräkki,",Västäräkki se vääräsääri
982835,1366786,0.9999999,"Väsy, väsy, västäräkki,","väsy, väsy västäräkki,"
500896,828307,0.7711357,"Silmin kieron keksinöhön,","Kierosilmä keksinöö,"
992925,98092,0.19564639,"Jo ei ikkunat iluo,","Ei Pirjetta pilellykkäh,"
556109,488048,0.7502896,Las mie laulan lalotan,"75 La mie laulan tähän taloon,"
1374524,928303,0.88071567,"Kalat minä annon riihimiehelle,","Kalat annon riihmiehelle,"
938845,928345,0.29319772,"Yltö merten, puolta kümmenettä,",10 tuoltapa hän tulee
661804,958712,0.603881,Jyvämies mul jyvii annoi,Riihmies miulle jyviä anto.
663048,485702,0.22256596,Marjavettä juuvaksein!,"Minä jyvät sijalle,"
394570,446095,0.35993698,"55 En miä oo opissa ollut,","15 Ei oo eukon neuvomista,"
960100,1058748,0.7715168,"5 Minä mettään pakosin,",i̯a minä mettäm_bakosi
1238335,982911,0.09672388,"Väsy väsy västäräkki,","Kuusi kummini tytärtä,"
1002728,490601,0.06855911,"Väsy, väsy, västäräkki,","Siellä on voita pyttysessä,"
1087003,1391869,0.41403937,"mie sukahaisen kengänompelialle,",Aita kaatui kahden puolen;
662245,992451,0.66683125,Minä kalat jyvämiähel.,"Minä kalat riihmiehelle,"
822323,822380,0.40269363,"Venäläinen, vienolainen","meri puolen kymmenettä,"
266163,1288230,0.34236836,Kalliolla kartanosi.],Sepyt oli tiellä kuollut.
1299205,732175,0.17928429,"Lasivuta, perävytä,",Läksi minut tappamaan:
374320,1059372,0.20425718,Päätäni panettamaan (panettamahan),"10 Senki suu sanoi miuista,"
662815,661857,0.5128776,"5 Minä kalat riihmiehille,","Minä aialle kapusin,"
1298517,593620,0.87732816,"Mie kaakun kalamiehiil,","Mie koakun kalamiehille,"
698924,97722,0.50000006,Katovalla kańńikalla.,"Minä kakun kalamiehelle,"
127535,982672,0.070099965,"väsy, väsy västäräkki,","N[eitsyt] M[aaria] emonen,"
662713,828285,0.5091751,"Sen silmihin sisässä,",Kive(n) silemä(n) suuruinen!
992422,488332,0.45485875,"Sauva miun tiel saattoi,","kun meijän Maija saatiin,"
219475,1298728,0.3826919,tahto tappoa minua . . .,10 Taivozesta moah on asti.
1287803,982808,0.64109063,"väsy, väsy västäräkki","5 Väsy pois, ku mie väsytän,"
992615,960156,0.35000002,"10 minä jyvä porsal,",Minä kalat riihimiehelle.
560659,97858,0.16357216,10 Virsilippahan viritän,"Äijä on ääntäin kulunt,"
1059439,1089362,0.58788717,"Tuli meillen verinen koira#1,","Viilen, kuulen koiran kanssa,"
992842,992498,0.7198741,Minä oravan linnul,"minä oravat kotkalinnulle,"
382597,1348296,0.07905694,"väsv, västäräkki!","5 5, 6 Viipurlaista,"
633759,982743,0.54623103,"Nuku, nuku nurmilintu","nuku nurmelle hyvälle,"
293542,293564,0.9999998,"20 Puut punnaist, maat sinniist,","20 Puut punnaist, maat sinniist,"
822450,1370860,0.216225,"Herroilleki hetaleiville,","Haukan siivillä pakohon,"
1353782,593491,0.93356365,"Mie jyvät posson suuhun,","Mie jyvät possun suuhu,"
663182,992990,0.40951413,Sen korvast ver tirkkaa.,"Venäläinen, verikoira,"
1299238,992526,0.45961937,"minä muarin lampaat kaittin,","5 kalat minä riihimiehelle,"
387653,500965,0.09100314,"25 Nevvo nuori neitsyees,","Päistäret tulehen syttyit,"
179746,714026,0.7619047,Koivunoksalle kotisi!,"Koivun oksalla kotie,"
1298504,476254,0.11197849,"""Jok sie roato äijä roavoit,","Tappoi issäin, tappoi emmoin,"
374204,1107618,0.11757927,"Kolmas hohti hopiaa,","35 Leikkasiit lepän lehosta,"
412483,1348357,0.124273956,"väsy, väsy, västäräkki,","Siit pääsin päisterille,"
661938,1124945,0.98058087,"koira mulle ˀ_ˀ[[#1]] oravan̬ haukku,",Koira mulle oravan haukku.
656061,1366496,0.9999999,"Väsy, väsy, västäräkki,","väsy väsy, västäräkki,"
633796,1298428,0.92376024,"Päistäret tulelle syttyivät,","päistäret tulelle syttyit,"
1125559,1089772,0.40164268,"Seppä mullen vasaran takoo,",20 Minä lensin tammisen järven yli
662298,993149,0.6825236,Posso puolet kylkiänsä.,Posse puolet kylökiiääse.
482389,382292,0.47067872,5 Lammas villaa visaten.,Alan virttä vieretellä!
139623,1268469,0.574427,"10 Mikä on tuolla sulhasella,","15 Emon tuoma, toisellasi,"
662151,662366,0.52678657,"Minä pullan kalamiehille,","Minä aijalle kapusin,"
519471,1003891,0.40032035,"Ja olis minutkin tappanna,",Lämmit[in] tulis[en] s[aunan]
1059252,376119,0.32566944,Ja vetäsin kielelläni.,"Tie minun kylään toi,"
982711,982641,1.0000001,"Nuku, nuku nurmilintu","Nuku, nuku nurmilintu,"
827938,959251,0.32824397,kalat minä kotkan linnul,"30 Kannoillehen kuatukohon,"
1366419,1366873,0.78071994,Kalliolle kartanosi!,Kasesmaalle kartanos!
97532,732186,0.17677669,"Ajoi nuori Joukahainen,","Lauloakšeńi#2† hüviä,"
982887,982783,0.84549683,"väsy väsy västäräkki,",Väsyv_västäräkkini
828135,1374466,0.4064485,"5 Minä pääsin aidan päälle,","Silmin kierin keksinee,"
1298748,828507,0.3481553,"Johon silmänsä sippuu,","kokko mulle siipiänsä,"
819572,715610,0.4795122,Pappilam pihoja piiskutella.,pää pilviä piteli.
97222,1313716,0.08340576,"25 Tuoho huonoo houvii,",Vihki vanha vieretteli
325890,662313,0.7745967,Pöytä kullalla kuvattu;,"Miulla kullalla kukkua,"
1058943,1124656,0.35391918,"10 Minä aijalle kapasin,","Lensin, lensin letkuttelin,"
636566,828003,0.70000005,"Ken lienöö kadehin katshonnuh,","Ken katteen katsuonoo,"
661885,959953,0.32635695,Ruatti mennäksen ja takasin tullaksen.,Aita kaatu kahenpuolen.
1383358,1002934,0.38720152,Kirjavaisen kintereessä,"yhten seinusten sisällä,"
1089849,594124,0.17056058,Mitä tässä lehessä?,"Possu mulle lihaa antoi,"
1366445,1046545,0.9729728,"Väsy, väsy västäräkkä#1!","Väsy, väsy, västäräkki,"
1002851,970703,0.6170321,Vähä lintu väästäräkki,Väsy väsy västäräkki
783982,992960,0.1754116,"Kiuas kivestä tehty,","""Älä riko Riikastasi,"
1374611,661804,0.21398023,Riihmies miulle jyviä anto.,"Kengät annoin mampselille,"
959515,224713,0.41736504,Kattila miul panġaze͔n.,"5 Kalamiäs minull kaloi anno,"
960038,992459,0.8497059,"Yli meren mennäksein,","5 üli merem_men̄äksen,"
861623,828561,0.8374357,"Kateen koan ettee,#1","65 Kateen koan oveen,"
1124686,646337,0.26315787,"Hyppäs' aitan kynnykselle,","40 Yheksän meren ylitse,"
1059099,968761,0.17817415,isänä hirnusi hinkalos,"20 Minä pairan suutarille,"
1374246,970798,0.53033006,Mitähän se sieltä minulle tuo?,Mistäs tiesit tänne tulla?
822368,661870,0.76681155,Niillä lentee leuhuuttelin,Niillä lennin löyhöttelin
822337,1108413,0.48997897,"Minä oravan papille,","Minä pääsin päistärille,"
662977,523662,0.41702884,"Tupa kuusi ja kumaji,",Kuin katajassa kapsehia.
180645,1124975,0.7452414,Kalamiehet mulle kaloja;,"Kalamiehet kalasie,"
72450,732196,0.45184803,"""Voi on, voi on äitiseni,","70 Kauon on angervo katonu,"
1366460,982809,0.761387,tee pellolle pesäsesi,"Tiä pesäs pellolle,"
1058687,959516,0.9789451,Minä kalat riihimiähell.,"minä kalat riihimiähel,"
618306,97908,0.1516196,Hiiliseltä hi[ertimeltä]!,"*kaks on kantajaisellene,"
1121281,1287959,0.87752706,"Väsy (väsy) väistäräkki,","Väsy, västäräkkiseni!"
959408,959120,0.8467803,koira mulle oravan haukkus,Koera mulle oravi haukkus
1108273,827890,0.2511059,Nouskohon muasta mannon#2 toukat,"Mustia villoja vaihtamahan,"
647079,500834,0.12909944,"Kierosilmä kertonoo,","Kiven päällä kyykyllänsä,"
1287878,1366842,0.09672388,"Väsy, väsy, västäräkki,","nuku nurmelle hyvälle,"
1374779,387652,0.7424621,"15 Mie pääsin päistärelle,","Minä pääsin päistärihin,"
1089294,992590,0.84536374,"5 Riihimiäs minulle jyviä anto,","Riihimies mulle jyviä antoo,"
1374417,120243,0.557086,Mi on kirvehen kasalla?,"Mie kakun kalamiehelle,"
1059396,1348165,0.14048786,"väsy poisi, västäräkki,",Neljäs itkee veljeänsä
1046688,804579,0.7653838,Langovirttä laulamaha.,"Ja unenvirttä laulan,"
127528,157594,0.22792114,"Hopiessa hongan oksat,","Etk' o[n] sillon s[uuri] o[llut],"
655873,932715,0.90476185,kallioll oŋ_kartanois.,"5 Kalliolle kartanois,"
556370,1366824,0.09863939,"Väsy, väsy, västäräkki,","100 Kuin on ihmeen ikävä,"
1238329,1046540,0.1752499,"Väsy, väsy västäräkki.","""Mitäs itket, reporukka?"""
1004157,1353837,0.50037026,pöytä pienistä hopeista!,"Periseinä peuran luista,"
992723,1348211,0.07352146,"väsy, väsy, västäräkki!","Siat sotki taikinaa,"
1298754,939026,0.45883146,"Tuoltapa hän tulee,",25 Tammi tuon tuvan takana.
662577,993010,0.9999999,Venäläinen verikoira,"Venäläinen, veri-koira,"
1366685,1002839,0.83033645,"tieppä pellolle pesäsi,","Tee pellolle pesäsi,"
1298613,1353826,0.47960111,"mie vien kakkaran kalamiehille,","Mie vaan vierin vitsikkoon,"
716387,1003968,0.26419798,Koira mulle oravan haukku,Minuva pantiin ruvalle.
160327,97658,0.13693063,"25 Kunne virsi vihjoav,","Havuśilta vuotejilta,"
1374530,1374566,0.52295774,"Keppoin vein min maantielle,",Joilla mie lensin lepsuttelin
1289460,714035,0.07352146,"Väsy, väsy, västäräkki,","15 Sio silkkinauhollais,"
97751,1374843,0.26943013,Karja minun mettään vei. ,"Hattaroijin hal'l'ittsija,"
127537,617623,0.2909572,20 laulamisen laieltain,"Puhu suulla puhtaall[a],"
1366585,1348224,0.9636242,"Tie pellolle pesäsi,","Tie nyp pellolle pesäjäsi,"
1319065,828513,0.88671553,"Pahan vallan valkeahan,",Pahan vaivan valk'[iahan].
593830,993118,0.80119264,Minä kaakun kalamiehelle.,"Mie koakun kalamiehel,"
662175,714121,0.6298898,"Kivenkolloon kotis,","Minä koiven kokolle,"
602599,827999,0.62136984,"10 Kasvo katehen kovan etehen,","Ken katten katsonno,"
593621,593644,0.9838196,"Kalamiehet miull' kalloi,",25 Kalamiehet miul kalloi.
633762,1366480,0.6269356,"Nuku, nuku, nurmilintu,","Nuku pois, kui mie nukutan,"
1058504,1141491,0.31494486,Rasvana rapattuvoon!,"Lampaat lastuja noukeivat,"
1299007,633860,0.61237234,"41. [silta] [teht] on [sietran luusta],","Sivuseinä on siltaluista,"
662050,1059484,0.86452997,20 Minä jyvät posson suuhun,"25 Minä yvät kosson suuhun,"
655903,816452,1.0000001,"Nuku, nuku, nurmilintu,","Nuku, nuku, nurmilintu,"
958940,662243,0.79827183,"5 Sitten minä kakkaran kalamiehelle,",minä kakun kalamiehel
120043,662887,0.5813183,Minäpä lentää luikuttelin,"Mie lyöä putskuttelin,"
1041183,17949,0.27386126,160 Eikä laulaja pahana,Mikäs ristin kukulla on?
1363569,1088050,0.067115605,"Väsy väsy, västäräkki,","5 Yksi sitoo silkkiä,"
1107616,939196,0.8190284,"Yksi kutoo kultarihmaa,","5 Yksi kutoo kultavyätä,"
959006,478001,0.35805744,"""Toas on koira konkkimas,",koira mul orava haukkus
1004140,1089690,0.5014858,Aita kaatui kahden puolen;,"Meri puolen kymmenettä],"
982812,714022,0.9999999,"Väsy, väsy, västäräkki,","Väsy, väsy, västäräkki,"
1058698,672015,0.26352316,"Inarihin ilkiähän,",20 sijat sotki taikina
383065,1124744,0.50518143,"Kultanen oli kaivon kansi,","3:in karvoin koprahansa,"
1374823,1089477,0.7888937,Minä kalat riihimiehelle;,"Kalat minä riihimiähelle annoin,"
1041119,662018,0.29999998,Punasen meren taa.,Kysy aitan ikkunalta:
828702,1298664,0.14285713,"posso puoli kylkijääse,","Kierosilmin keksinöö,"
97709,732088,0.5649884,"työndipä lankot laulamahe,","Laskemma#8 Lapin lavulla,"
816540,1087011,0.2599735,Siel' oli neljä mamsellia:,"10 Turvikseni#1 tuuvittelin,"
662104,822493,0.708949,"30 Siellä puut punaiset,","35 Joss_oil' puut punaiset,"
992714,1058660,0.93103456,Kalamies mulle kaloja anto;,"Kalamiäs mulle kaloja anto,"
1374615,662550,0.5345225,Kokko mulle siivet anto.,"10 Siivet annoin sialle,"
992736,1108289,0.412393,"Minä hyppäsin airalle,",minä kakun kalamiehelle
982712,656003,0.88531566,"väsüv_väsüv_västäräkki,","väsy, väsy västäräkki,"
1058774,1089293,0.7600001,10 Minä kalat riihimiehelle;,"Minä marjat riihimiähelle,"
566809,663153,0.44992122,"Yheksän meren ylitse,","45 Suolloksi meren somerot,"
1041069,509848,0.16609095,"Sŏse toi sana rihese,",Aitta sen kirven lavalla.
493723,1002821,0.9121592,"Nuku, nuku nurmilintu,","Nuku, nuku, nurmen lintu,"
1377854,1363588,0.3043478,"Kolmas itkee veljeetänsä,",5 Tänne vilja virratkoo
1086934,828994,0.21428573,"5 Tuohon tuiman tulen,","Minä hyppäsin aidan päälle,"
593778,1125267,0.6375981,Venäläinen verikoera,"Venäläinen, vainolainen,"
992646,959343,0.9292835,10 Yli mere mennäksen,Yli meren mennäkseni
733136,789483,0.4595725,"Oi sinä, tsikko, sisaren,","""Voi, sinä vanha Väinämöinen,"
656052,1348352,0.67193687,"kaskimaalla kartanolla,","Kalliolle kartanosi,"
1348331,982652,0.6303152,"Väsy, väsy västäräkki.","Väsy nyt, kun mie väsytän!"
568893,480193,0.15789473,"Alkoi aurinko yletä,",30 Hattupäätä hautajele.
602688,1046584,0.06575959,"Väsy, väsy västäräkki,","Kysyin mie Luojalta lupaa,"
488097,633877,0.88000023,"Tapasin ämmä leipomast oi,","Tapasin ämmän leipomast,"
15787,816566,0.0833655,"Väsy, väsy, västäräkki;","65 Noss' on suosta s[uonivöistä],"
72539,1058895,0.33946735,10 posso mulle toisen kylkensä anto.,"Otan koiran suurisuisen,"
661901,1003913,0.31378582,"Kalamiehet mulle kaloja,","Minä kylen koirallen,"
593474,1041188,0.5109461,"Toinen huittaa kulta huita#1,","Tahtoi tappaa minuista#3,"
662739,959074,0.5017452,minä kakun kalamiehel,"5 Minä aijallen kapusin,"
716347,1374566,0.36336106,"Keppoin vein min maantielle,","Metsästä minä sauvan sain,"
662646,1125558,0.6247161,"Vaivaiset mulle siivet antoi,","Kokko mulle(n) siivet anto',"
1374656,1004191,0.80257213,Seppä mulle viikatteen takoi.,"Seppä minulle viikatteen,"
1089301,500855,0.09697623,10 Hurmehursti huipahuta,"Yli meren mennäkseni,"
1124675,97627,0.09100314,"30 Rääskiät räpehiänsä,",Minä jyvät possan suuhun;
1288233,656009,0.93897104,"tiep_pellolle pesäsi,","Tie pellollen pesäsi,"
1124038,1124084,0.86602557,5 Renkin köyttä vääntämästä -,- - - köyttä vääntämästä.
491075,1118488,0.7517422,"Nuku, kun minä nukutan,","Nuku, nuku, nurmen kukka,"
559212,478289,0.576818,"Vieläk laulan, vain on täysi,","La mie viel' vähäsen laulan,"
1299151,1374213,0.8379304,"Siel' minä tapasin emännän leipomassa,","Tapasin emännän leipomasta,"
1368206,374817,0.21850713,"10 Vello lasta liekuttaapi,","Pienen lapsen kätkyviin,"
357870,593698,0.26400998,"Venäläinen vainolainen,","Lehtikorva lintuseni],#1"
1089955,593643,0.8620691,"Mie koaakun kalamiehelle,",Minä kaakun kalamiehelle;
1195629,1366588,0.40768716,"Musta lintu liinapailan,",Tapasinpa talon muorin
556060,712554,0.23533936,"Toinen sittoo silkkii,","Suvet ulvoit suon perill',"
662339,1058810,0.95916617,"Minä kalat riihimiehelle,","Minä kalat riihmie[he]lle,"
480154,992994,0.29192019,possu mulle puolen kylkeä.,"25 Narri naimahan kylille,"
661876,1124992,0.85004747,"Tappo isän ja tappo äidin,","Tappo jsäin, tappo äitiin,"
939052,1041000,0.53072274,"Niityn keskellä oli lato,",Mikä keron [keskuksella?]
97632,97628,0.7071068,"Pisti rikka rintahani,","35 Läksispä rikka rinnastani,"
993060,1059452,0.6043672,"15 Minä kakon kalamiehelle,",20 minä kylen koiralle
992982,100212,0.5262348,"Käsivartesa varah,","Kanat vaksin vartahissa,"
1366730,816531,0.797724,"Nuku, nurmi lintuseni,","Nuku, nuku, nurmilintu,"
993025,661856,0.83479875,Kalamiehet mulleŋ_kaloja.,Kalamiehet mulle kapan kaloja anto
97915,1366809,0.067115605,"Väsy, väsy, västäräkki,",10 Varsin vanhemmattoma[lle].
453773,1299127,0.8023773,"Siitte minä kakun kalamiehelle,","Mie kuakun kalamiehelle,"
1398179,121241,0.19641854,"Suukkona kovalla säällä,",25 vaeltaa linnan vanhin.
1089982,1059534,0.81649643,"Minä hyppäsin päistärille,","Minä pääsin päistärihin,"
886749,788775,0.9758999,"heimokset, heläjämähän!",Heimokset heläjämähä!
655855,1002853,0.99999994,Kalliolle kartanosi.,"Kalliolle kartanosi,"
822508,311456,0.8101628,Päistäret tulelle syttyit.,päistäret tulehen sytty.
1288200,656062,0.85280293,"tiep_pellollem_pesǟś,","Tie)#1 pellolle pesäs',"
1124655,828592,0.17407764,"Johon silimäsä sittoo,",Päistäret tulehen sytty.
1288255,1119044,0.9999999,"Väsy, väsy, västäräkki!","Väsy, väsy, västäräkki,"
1058624,1089282,0.18871284,"Isäntä hieroo hinkalolla,","5 Minä mettään pakoom meni,"
500886,560532,0.46193492,"5 Ku ei ois kumma kuulioista,","Kattennoijan kulkuust,"
992528,959514,0.9819802,Minä kakun kalamiähell.,minä kakun kalamiähelle.
1124430,1298985,0.7937253,"10 Lehto miulle sauan anto,","15 Lepikkö mulle sauan anto,"
982814,714081,0.8104431,"5 Koivunoksalleŋ_kotisi,","Koivun oksalle kotosi,"
602519,1041202,0.30976123,5 Mikä joen keskellä on?,"Ken katteen#1 katjannoo,"
1041185,712503,0.62667954,Mitä siellä kaivon sisässä?,15 Mitä siellä aittasessa?
1003863,1089749,0.7200001,"5 Minä lennin lepisthon,",minä lehtohon levauin
1348218,1348151,0.54623103,"nuku nurmelle hyvälle,","Nuku, nuku, nurmilintu,"
662136,1221918,0.87038845,10 Kaheksa kaupungin lävitse.,20 Kaheksan kaupungin lävite.
959767,1124405,0.8497059,"Koira oravan haukku,","10 koira minul oravan hauku,"
1353767,602644,0.0625,"Huikee häppeemätön,",Käi minnyy tappamoa.
822142,1124101,0.7427813,"Leppäpä mulle sauvan anto,","Lehto miulle sauvan ando,"
417692,662187,0.84726864,"Venäläinen, vainolainen,","Virolainen, vainolainen,"
819405,1241376,0.4129483,Kuta kukkaellakseni?,"Aita kaatu kalliollen,"
959878,712451,0.17424275,"Viis', kuus' poikoa.",10 Et pussit takan terkkusi.
1059043,1059137,0.8293411,"minä lennin lepikkoon,","5 Minä lennin lepikkoon, lepikko mullen sauvan antoi,"
1299163,822484,0.91129947,"Minä kylen koiralle,","20 Puolen kylen minä koiralle,"
509841,1241544,0.1581139,"peääskyset likertellyööt,","155 Enne pihmyisä piteli,"
662557,1124088,0.33020034,Sielläpä oli pieni poika pinninkissä,Sinisillä siivillään;
556372,1058673,0.60647845,"Sivuseinä sirkan luista,",Sirkosin sisaristain
1318834,1125630,0.177123,30 Enpä saanut henkeä.,"tuohon tuimaan tuleen,"
1374220,1374440,0.6285394,"Kalat annon riihimiehelle,","Kakun annoin kalamiehell',"
787404,179775,0.21455957,"Vasannahk' on skoatterina,","5 Kui on luonut suuri Luoja,"
992539,1002865,0.19034675,Ilman heijan hiertämätä,"Ämmä mulle kakun leipo,"
1299242,1059445,0.58423567,"Pensas minulle kepin lainas',",joilla minä lensin lepsuttelin
1087012,1370857,0.28090033,Kaikki tyyni kantamahaan,"15 Yksi kutoi kultavyötä,"
1004114,566849,0.23833221,"85 La mie laulan tuolla lailla,","10 Pässi mulle villojansa,"
1059285,1108335,0.8000001,"10 Löysin akan leipomasta,","Löysin ämmän leipomasta,"
1041066,1119033,0.06855911,"Väsy, väsy, västäräkki!",Mikä kiven kihkaralla?
1059133,822161,0.9393365,"tappoi izän, tappoi äidin,","tappoi isän, tappoi äirin,"
157998,374243,0.5330018,"Ka kuin mie kalusen saisin,",Kahen kasvinkumppalini?
1124876,1089420,0.54451,"15 Minä liinan köyhillen,",Minä sen sitte kalamiehille.
379033,1058449,0.43519413,"Pappilan rantaan tullakseni,","Sanelen sananalainen,"
1271502,598363,0.16666667,"Ei olt moasta nostajaista,",30 Älä syntii saata.
958758,714004,0.08858079,"Väsy, väsy, västäräkki,",Loi loi lokkolakki
821919,1041026,0.16933352,kolmas niistä oli valkosempi.,"Suolan ma Anukseh,"
1318950,958931,0.16222143,"minä jyväp porssal anno,",Pure luuta penki al;
593644,1124155,0.82353216,Kalamiehet mulle kaloja.,"Kalamiehet miull' kalloi,"
1384057,617607,0.19611613,vellokset hyvin vettäät.,"?Ovipjeli osman luinen,"
960019,731309,0.518545,"Sidä vuotin sen igäni,",Minä sen kepin isoäidille;
97368,1389283,0.5160468,60 kyrpä kuusehen kuhahti.,"Kuta kuulen, niin kujerran,"
959616,662862,0.2608746,"Minäpä hyppäsin aijalle,",kotkalintu mul siipens lainoi
662257,593503,0.2798867,Sitt' nukun makkoomaan.,"Joss' oil puut punaset, maat siniset,"
732081,662305,0.26457515,"Kaheksan kaupungin lävitse,","toin' oli nuori Joukahainen,"
602153,1298547,0.3265986,"Tie miun talloon saatto,",Minja saunan lämmittäissä
655983,497186,0.40022242,Kalamies kalloi miulle;,Vaivu mualle valakoselle!
1374681,618317,0.4472136,puhehist en kennenkääne.*,"10 Kenkän annoin neitsyelle,"
380228,714137,0.1081081,"Väsy, väsy, västäräkki,","La mie vielä virren laulan,"
712573,1086994,0.80952376,"""Yksi kutoo kultavyötä,","5 Yks kuli[!] kultavyötä,"
1318989,789765,0.34112117,"Anna sinä, Suomen kansa,","kiero silmin keksinöö,"
1124543,1125570,1.0000001,Tie vei minut talohon.,"Tie minut vei talohon,"
1287998,828879,0.41337594,"Päästä Luoja, päästä luonto,",Leppää leipä pussi!
1124460,593416,0.7348469,"10 Metsä miull' sauvan anto,","Mehtäpä mulle sauvan anto,"
698837,653016,0.25031307,"10 Ne on kiäty käm̄enillä,","Karhun kellot soitkon,"
1087774,1119007,0.9553303,"Nuku, nuku, nurmilintu,","Nuku nuku, nurmi lintu,"
1124088,1003937,0.28887418,ja päistäreet syttyi palamaan,Sielläpä oli pieni poika pinninkissä
822288,1090052,0.5047146,25 Minä kyljen koiralle;,"Minä kuusehen kupahin,#6"
1348352,656057,0.67193687,"Kalliolle kartanosi,","kaskimaalla kartanolla,"
123382,1366855,0.067115605,"Väsy, väsy, västäräkki;","Kihuoisi kielelleni,"
732113,1087822,0.0949158,"Väsy väsy, västäräkki,","Min tiijät syvintä sanuo?"""
332524,311448,0.70370364,Mill' mie pääsen seppolaa.,5 Millä mie mään sepolle!
819399,982706,0.50207895,kalliolle kartanos.,"Tie mulle kakkaraisen,#5"
788861,1348272,0.0717496,"Väsy, väsy, västäräkki!","Min on pyörö pyörähtääbi,"
868172,180540,0.34752402,"25 Venäläinen, verikoira,","*Polveensa vasenta vasten*,"
1366637,944686,1.0000001,"Nuku, nuku nurmilintu,","Nuku, nuku, nurmilintu,"
